phi,psi,number
-68.911,45.089,0.001
-68.935,44.935,0.001
-69.256,44,0.001
-69.409,43.409,0.001
-70,42.188,0.001
-70.043,42.043,0.001
-70.059,42,0.001
-70.08,41.92,0.001
-70.406,40.406,0.001
-70.532,40,0.001
-70.638,39.362,0.001
-70.693,38.693,0.001
-70.834,38,0.001
-70.901,37.099,0.001
-70.91,36.91,0.001
-70.982,36,0.001
-71.061,35.061,0.001
-71.079,34.921,0.001
-71.163,34,0.001
-71.254,33.254,0.001
-71.355,32.645,0.001
-71.441,32,0.001
-71.515,31.515,0.001
-71.859,30.141,0.001
-71.884,30,0.001
-71.9,29.9,0.001
-72,29.491,0.001
-72.184,28.184,0.001
-72.211,28,0.001
-72.218,27.782,0.001
-72.271,26.271,0.001
-72.279,26,0.001
-72.254,25.746,0.001
-72.208,24.208,0.001
-72.19,24,0.001
-72.15,23.85,0.001
-72,23.052,0.001
-71.727,22.273,0.001
-71.676,22,0.001
-71.529,21.529,0.001
-71.221,20.779,0.001
-71.038,20,0.001
-70.645,19.355,0.001
-70.303,18.303,0.001
-70.174,18,0.001
-70.095,17.905,0.001
-70,17.731,0.001
-69.141,16.859,0.001
-68.704,16,0.001
-68.334,15.666,0.001
-68,15.191,0.001
-67.335,14.665,0.001
-66.911,14,0.001
-66.411,13.589,0.001
-66,13.001,0.001
-65.443,12.557,0.001
-65.098,12,0.001
-64.526,11.474,0.001
-64,10.543,0.001
-63.715,10.285,0.001
-63.557,10,0.001
-62.802,9.198,0.001
-62.595,8.595,0.001
-62.298,8,0.001
-62.149,7.851,0.001
-62,7.55,0.001
-61.199,6.801,0.001
-60.806,6,0.001
-60.497,5.503,0.001
-60.068,4.068,0.001
-60.04,4,0.001
-60.021,3.979,0.001
-60,3.92,0.001
-59.082,2.918,0.001
-58.656,2,0.001
-58.34,1.66,0.001
-58,0.841,0.001
-57.544,0.456,0.001
-57.287,0,0.001
-56.64,-0.64,0.001
-56.319,-1.681,0.001
-56.163,-2,0.001
-56.072,-2.072,0.001
-56,-2.254,0.001
-55.038,-3.038,0.001
-54.518,-4,0.001
-54.247,-4.247,0.001
-54,-4.725,0.001
-53.258,-5.258,0.001
-52.822,-6,0.001
-52.411,-6.411,0.001
-52,-7.392,0.001
-51.678,-7.678,0.001
-51.505,-8,0.001
-50.826,-8.826,0.001
-50.708,-9.292,0.001
-50.403,-10,0.001
-50.232,-10.232,0.001
-50,-10.932,0.001
-49.466,-11.466,0.001
-49.212,-12,0.001
-48.717,-12.717,0.001
-48.598,-13.402,0.001
-48.379,-14,0.001
-48.185,-14.185,0.001
-48,-15.023,0.001
-47.538,-15.538,0.001
-47.373,-16,0.001
-46.757,-16.757,0.001
-46.705,-17.295,0.001
-46.456,-18,0.001
-46.228,-18.228,0.001
-46,-19.221,0.001
-45.595,-19.595,0.001
-45.425,-20,0.001
-44.695,-20.695,0.001
-44.515,-21.485,0.001
-44.284,-22,0.001
-44.124,-22.124,0.001
-44,-22.477,0.001
-43.123,-23.123,0.001
-42.669,-24,0.001
-42.306,-24.306,0.001
-42,-25.166,0.001
-41.529,-25.529,0.001
-41.295,-26,0.001
-40.71,-26.71,0.001
-40.545,-27.455,0.001
-40.319,-28,0.001
-40.191,-28.191,0.001
-40,-28.897,0.001
-39.443,-29.443,0.001
-39.165,-30,0.001
-38.624,-30.624,0.001
-38,-31.999,0.001
-37.999,-31.999,0.001
-37.999,-32,0.001
-36.944,-32.944,0.001
-36.874,-33.126,0.001
-36.399,-34,0.001
-36.212,-34.212,0.001
-36,-34.621,0.001
-35.271,-35.271,0.001
-34.891,-36,0.001
-34.557,-36.557,0.001
-34.214,-37.786,0.001
-34.129,-38,0.001
-34.081,-38.081,0.001
-34,-38.297,0.001
-33.193,-39.193,0.001
-32.815,-40,0.001
-32.514,-40.514,0.001
-32,-41.795,0.001
-31.896,-41.896,0.001
-31.837,-42,0.001
-31.193,-42.807,0.001
-31.016,-43.016,0.001
-30.554,-44,0.001
-30.352,-44.352,0.001
-30,-45.025,0.001
-29.517,-45.517,0.001
-29.264,-46,0.001
-28.803,-46.803,0.001
-28.655,-47.345,0.001
-28.4,-48,0.001
-28.272,-48.272,0.001
-28,-48.879,0.001
-27.484,-49.484,0.001
-27.238,-50,0.001
-26.83,-50.83,0.001
-26.709,-51.291,0.001
-26.453,-52,0.001
-26.333,-52.333,0.001
-26,-53.232,0.001
-25.671,-53.671,0.001
-25.527,-54,0.001
-25.303,-54.697,0.001
-25.137,-55.137,0.001
-24.9,-56,0.001
-24.715,-56.715,0.001
-24.578,-57.422,0.001
-24.443,-58,0.001
-24.402,-58.402,0.001
-24.223,-59.777,0.001
-24.199,-60,0.001
-24.206,-60.206,0.001
-24.171,-61.829,0.001
-24.178,-62,0.001
-24.224,-62.224,0.001
-24.395,-63.605,0.001
-24.496,-64,0.001
-24.735,-64.735,0.001
-24.85,-65.15,0.001
-25.168,-66,0.001
-25.427,-66.573,0.001
-26,-67.314,0.001
-26.258,-67.742,0.001
-26.489,-68,0.001
-27.168,-68.832,0.001
-28,-69.502,0.001
-28.25,-69.75,0.001
-28.615,-70,0.001
-29.37,-70.63,0.001
-30,-70.923,0.001
-30.701,-71.299,0.001
-31.654,-71.654,0.001
-32,-71.804,0.001
-32.135,-71.865,0.001
-32.54,-72,0.001
-33.524,-72.476,0.001
-34,-72.605,0.001
-34.751,-72.751,0.001
-35.15,-72.85,0.001
-36,-72.994,0.001
-36.921,-73.079,0.001
-37.086,-73.086,0.001
-38,-73.163,0.001
-38.793,-73.207,0.001
-39.208,-73.208,0.001
-40,-73.248,0.001
-40.758,-73.242,0.001
-41.234,-73.234,0.001
-42,-73.228,0.001
-42.836,-73.164,0.001
-43.149,-73.149,0.001
-44,-73.08,0.001
-44.979,-72.979,0.001
-45.027,-72.973,0.001
-46,-72.867,0.001
-46.785,-72.785,0.001
-47.311,-72.689,0.001
-48,-72.607,0.001
-48.579,-72.579,0.001
-49.497,-72.503,0.001
-50,-72.477,0.001
-50.511,-72.511,0.001
-51.423,-72.577,0.001
-52,-72.615,0.001
-52.846,-72.846,0.001
-53.08,-72.92,0.001
-54,-73.144,0.001
-54.541,-73.459,0.001
-55.827,-74,0.001
-55.924,-74.076,0.001
-56,-74.11,0.001
-56.248,-74.248,0.001
-57.175,-74.825,0.001
-58,-75.166,0.001
-58.518,-75.482,0.001
-59.635,-76,0.001
-59.838,-76.162,0.001
-60,-76.238,0.001
-60.429,-76.429,0.001
-61.187,-76.813,0.001
-62,-77.104,0.001
-62.616,-77.384,0.001
-63.909,-77.909,0.001
-64,-77.948,0.001
-64.037,-77.963,0.001
-64.138,-78,0.001
-65.36,-78.64,0.001
-66,-78.866,0.001
-66.835,-79.165,0.001
-67.348,-79.348,0.001
-68,-79.581,0.001
-68.275,-79.725,0.001
-68.879,-80,0.001
-69.556,-80.444,0.001
-70,-80.639,0.001
-70.897,-81.103,0.001
-71.318,-81.318,0.001
-72,-81.669,0.001
-72.179,-81.821,0.001
-72.414,-82,0.001
-73.218,-82.782,0.001
-74,-83.343,0.001
-74.333,-83.667,0.001
-74.657,-84,0.001
-75.238,-84.762,0.001
-76,-85.473,0.001
-76.241,-85.759,0.001
-76.461,-86,0.001
-77.054,-86.946,0.001
-77.313,-87.313,0.001
-77.787,-88,0.001
-77.862,-88.138,0.001
-78,-88.291,0.001
-78.681,-89.319,0.001
-79.139,-90,0.001
-79.427,-90.573,0.001
-80,-91.337,0.001
-80.256,-91.744,0.001
-80.442,-92,0.001
-80.9,-92.9,0.001
-80.967,-93.033,0.001
-81.482,-94,0.001
-81.629,-94.371,0.001
-82,-94.981,0.001
-82.358,-95.642,0.001
-82.538,-96,0.001
-82.823,-96.823,0.001
-82.914,-97.086,0.001
-83.23,-98,0.001
-83.365,-98.635,0.001
-83.621,-99.621,0.001
-83.708,-100,0.001
-83.763,-100.237,0.001
-84,-100.986,0.001
-84.225,-101.775,0.001
-84.277,-102,0.001
-84.336,-102.336,0.001
-84.561,-103.439,0.001
-84.653,-104,0.001
-84.82,-104.82,0.001
-84.879,-105.121,0.001
-85.062,-106,0.001
-85.204,-106.796,0.001
-85.302,-107.302,0.001
-85.43,-108,0.001
-85.54,-108.46,0.001
-86,-109.784,0.001
-86.053,-109.947,0.001
-86.072,-110,0.001
-86.101,-110.101,0.001
-86.535,-111.465,0.001
-86.672,-112,0.001
-86.965,-112.965,0.001
-86.98,-113.02,0.001
-87.299,-114,0.001
-87.442,-114.558,0.001
-87.899,-115.899,0.001
-87.929,-116,0.001
-87.943,-116.057,0.001
-88,-116.216,0.001
-88.406,-117.594,0.001
-88.507,-118,0.001
-88.581,-118.581,0.001
-88.699,-119.301,0.001
-88.781,-120,0.001
-88.787,-120.787,0.001
-88.796,-121.204,0.001
-88.802,-122,0.001
-88.736,-122.736,0.001
-88.673,-123.327,0.001
-88.61,-124,0.001
-88.475,-124.475,0.001
-88.113,-125.887,0.001
-88.082,-126,0.001
-88.056,-126.056,0.001
-88,-126.211,0.001
-87.455,-127.455,0.001
-87.292,-128,0.001
-86.942,-128.942,0.001
-86.888,-129.112,0.001
-86.582,-130,0.001
-86.383,-130.383,0.001
-86,-131.2,0.001
-85.69,-131.69,0.001
-85.576,-132,0.001
-85.344,-132.656,0.001
-85.147,-133.147,0.001
-84.886,-134,0.001
-84.664,-134.664,0.001
-84.375,-135.624,0.001
-84.256,-136,0.001
-84.178,-136.178,0.001
-84,-136.663,0.001
-83.541,-137.541,0.001
-83.397,-138,0.001
-83.132,-138.868,0.001
-83.063,-139.063,0.001
-82.813,-140,0.001
-82.585,-140.585,0.001
-82.122,-141.878,0.001
-82.076,-142,0.001
-82.055,-142.055,0.001
-82,-142.22,0.001
-81.448,-143.448,0.001
-81.285,-144,0.001
-80.991,-144.991,0.001
-80.985,-145.015,0.001
-80.717,-146,0.001
-80.5,-146.5,0.001
-80,-147.769,0.001
-79.911,-147.911,0.001
-79.879,-148,0.001
-79.766,-148.234,0.001
-79.224,-149.224,0.001
-78.934,-150,0.001
-78.613,-150.613,0.001
-78,-151.85,0.001
-77.932,-151.932,0.001
-77.898,-152,0.001
-77.727,-152.273,0.001
-77.142,-153.142,0.001
-76.723,-154,0.001
-76.379,-154.379,0.001
-76,-154.912,0.001
-75.444,-155.444,0.001
-75.138,-156,0.001
-74.54,-156.54,0.001
-74,-157.234,0.001
-73.576,-157.576,0.001
-73.329,-158,0.001
-72.624,-158.624,0.001
-72,-159.485,0.001
-71.719,-159.719,0.001
-71.558,-160,0.001
-70.836,-160.836,0.001
-70.633,-161.367,0.001
-70.311,-162,0.001
-70.179,-162.179,0.001
-70,-162.536,0.001
-69.305,-163.305,0.001
-68.98,-164,0.001
-68.54,-164.54,0.001
-68,-165.752,0.001
-67.877,-165.877,0.001
-67.813,-166,0.001
-66.935,-166.935,0.001
-66.886,-167.114,0.001
-66.479,-168,0.001
-66.256,-168.256,0.001
-66,-168.785,0.001
-65.366,-169.366,0.001
-65.039,-170,0.001
-64.549,-170.549,0.001
-64,-171.731,0.001
-63.863,-171.863,0.001
-63.794,-172,0.001
-62.921,-172.921,0.001
-62.83,-173.17,0.001
-62.405,-174,0.001
-62.208,-174.208,0.001
-62,-174.575,0.001
-61.212,-175.212,0.001
-60.749,-176,0.001
-60.38,-176.38,0.001
-60,-177.071,0.001
-59.489,-177.489,0.001
-59.165,-178,0.001
-58.575,-178.575,0.001
-58,-179.55,0.001
-57.758,-179.758,0.001
-57.61,-180,0.001
